DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
1,1,0,0,-0.3888642942278222,-1.1428571428571428,-0.3664960132209198,2,1,0,0,-0.2444747147965264,-0.7857142857142857,-0.1560155082048624,3,1,0,0,-0.0135876042908223,-0.7142857142857143,0.1215636375250751,4,1,0,0,1.1040694704580285,-0.6428571428571429,1.731421630092429,5,0,1,0,0.5285544014983824,-0.5714285714285714,0.6318787780128026,6,0,1,0,0.170304784607526,-1.0,0.1674000059757898,0,1,0,0,0.7001872978035074,-0.0714285714285714,0.5437255752470422,1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616
2,1,0,0,-0.2444747147965264,-0.7857142857142857,-0.1560155082048624,3,1,0,0,-0.0135876042908223,-0.7142857142857143,0.1215636375250751,4,1,0,0,1.1040694704580285,-0.6428571428571429,1.731421630092429,5,0,1,0,0.5285544014983824,-0.5714285714285714,0.6318787780128026,6,0,1,0,0.170304784607526,-1.0,0.1674000059757898,0,1,0,0,0.7001872978035074,-0.0714285714285714,0.5437255752470422,1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616,2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783
3,1,0,0,-0.0135876042908223,-0.7142857142857143,0.1215636375250751,4,1,0,0,1.1040694704580285,-0.6428571428571429,1.731421630092429,5,0,1,0,0.5285544014983824,-0.5714285714285714,0.6318787780128026,6,0,1,0,0.170304784607526,-1.0,0.1674000059757898,0,1,0,0,0.7001872978035074,-0.0714285714285714,0.5437255752470422,1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616,2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783,3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202
4,1,0,0,1.1040694704580285,-0.6428571428571429,1.731421630092429,5,0,1,0,0.5285544014983824,-0.5714285714285714,0.6318787780128026,6,0,1,0,0.170304784607526,-1.0,0.1674000059757898,0,1,0,0,0.7001872978035074,-0.0714285714285714,0.5437255752470422,1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616,2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783,3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202,4,1,0,0,1.7422441682274816,-0.2857142857142857,3.592654311892955
5,0,1,0,0.5285544014983824,-0.5714285714285714,0.6318787780128026,6,0,1,0,0.170304784607526,-1.0,0.1674000059757898,0,1,0,0,0.7001872978035074,-0.0714285714285714,0.5437255752470422,1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616,2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783,3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202,4,1,0,0,1.7422441682274816,-0.2857142857142857,3.592654311892955,5,0,1,0,-0.2526477098586752,-0.2857142857142857,-0.1537842719272849
6,0,1,0,0.170304784607526,-1.0,0.1674000059757898,0,1,0,0,0.7001872978035074,-0.0714285714285714,0.5437255752470422,1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616,2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783,3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202,4,1,0,0,1.7422441682274816,-0.2857142857142857,3.592654311892955,5,0,1,0,-0.2526477098586752,-0.2857142857142857,-0.1537842719272849,6,0,1,0,-0.2628639536863613,-0.6428571428571429,-0.1691342213906487
0,1,0,0,0.7001872978035074,-0.0714285714285714,0.5437255752470422,1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616,2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783,3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202,4,1,0,0,1.7422441682274816,-0.2857142857142857,3.592654311892955,5,0,1,0,-0.2526477098586752,-0.2857142857142857,-0.1537842719272849,6,0,1,0,-0.2628639536863613,-0.6428571428571429,-0.1691342213906487,0,1,0,0,0.3494295930529542,-0.3571428571428571,0.5696588545235184
1,1,0,0,3.192269708837051,0.1428571428571428,3.3393508849835616,2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783,3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202,4,1,0,0,1.7422441682274816,-0.2857142857142857,3.592654311892955,5,0,1,0,-0.2526477098586752,-0.2857142857142857,-0.1537842719272849,6,0,1,0,-0.2628639536863613,-0.6428571428571429,-0.1691342213906487,0,1,0,0,0.3494295930529542,-0.3571428571428571,0.5696588545235184,1,1,0,0,0.924263579090754,0.3571428571428571,1.3486644624931614
2,1,0,0,1.2457347182019411,-0.4285714285714285,1.6110914780085783,3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202,4,1,0,0,1.7422441682274816,-0.2857142857142857,3.592654311892955,5,0,1,0,-0.2526477098586752,-0.2857142857142857,-0.1537842719272849,6,0,1,0,-0.2628639536863613,-0.6428571428571429,-0.1691342213906487,0,1,0,0,0.3494295930529542,-0.3571428571428571,0.5696588545235184,1,1,0,0,0.924263579090754,0.3571428571428571,1.3486644624931614,2,1,0,0,0.8098416482206708,0.2857142857142857,1.4478683430474262
3,1,0,0,0.1641750383109143,-0.0714285714285714,0.4359297453180202,4,1,0,0,1.7422441682274816,-0.2857142857142857,3.592654311892955,5,0,1,0,-0.2526477098586752,-0.2857142857142857,-0.1537842719272849,6,0,1,0,-0.2628639536863613,-0.6428571428571429,-0.1691342213906487,0,1,0,0,0.3494295930529542,-0.3571428571428571,0.5696588545235184,1,1,0,0,0.924263579090754,0.3571428571428571,1.3486644624931614,2,1,0,0,0.8098416482206708,0.2857142857142857,1.4478683430474262,3,1,0,0,-0.2901072705601906,0.0,-0.1881578391544051
