DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,-0.0083711780340288,0.75,-0.0046270677148147,1,1,0,0,-0.010463972542536,0.0,-0.006576865875497,2,1,0,0,0.6747169495427245,-0.45,0.9585571979239385,3,1,0,0,0.5864010212837202,-0.1,0.7262257565180441,4,1,0,0,2.386204298599921,0.7,3.0091557956718367,5,0,1,0,2.303329636063035,0.15,2.0516543539624243,6,0,1,0,2.096980097524224,0.75,2.4480772149209336,0,0,0,1,1.4800242764162983,0.0,2.723800528120921
1,1,0,0,-0.010463972542536,0.0,-0.006576865875497,2,1,0,0,0.6747169495427245,-0.45,0.9585571979239385,3,1,0,0,0.5864010212837202,-0.1,0.7262257565180441,4,1,0,0,2.386204298599921,0.7,3.0091557956718367,5,0,1,0,2.303329636063035,0.15,2.0516543539624243,6,0,1,0,2.096980097524224,0.75,2.4480772149209336,0,0,0,1,1.4800242764162983,0.0,2.723800528120921,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362
2,1,0,0,0.6747169495427245,-0.45,0.9585571979239385,3,1,0,0,0.5864010212837202,-0.1,0.7262257565180441,4,1,0,0,2.386204298599921,0.7,3.0091557956718367,5,0,1,0,2.303329636063035,0.15,2.0516543539624243,6,0,1,0,2.096980097524224,0.75,2.4480772149209336,0,0,0,1,1.4800242764162983,0.0,2.723800528120921,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362,2,1,0,0,1.107088295000314,0.35,1.5596904118736152
3,1,0,0,0.5864010212837202,-0.1,0.7262257565180441,4,1,0,0,2.386204298599921,0.7,3.0091557956718367,5,0,1,0,2.303329636063035,0.15,2.0516543539624243,6,0,1,0,2.096980097524224,0.75,2.4480772149209336,0,0,0,1,1.4800242764162983,0.0,2.723800528120921,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362,2,1,0,0,1.107088295000314,0.35,1.5596904118736152,3,1,0,0,1.3774773454994451,0.3,1.7270603089810908
4,1,0,0,2.386204298599921,0.7,3.0091557956718367,5,0,1,0,2.303329636063035,0.15,2.0516543539624243,6,0,1,0,2.096980097524224,0.75,2.4480772149209336,0,0,0,1,1.4800242764162983,0.0,2.723800528120921,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362,2,1,0,0,1.107088295000314,0.35,1.5596904118736152,3,1,0,0,1.3774773454994451,0.3,1.7270603089810908,4,1,0,0,2.0396375279911263,0.2,2.757704191580417
5,0,1,0,2.303329636063035,0.15,2.0516543539624243,6,0,1,0,2.096980097524224,0.75,2.4480772149209336,0,0,0,1,1.4800242764162983,0.0,2.723800528120921,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362,2,1,0,0,1.107088295000314,0.35,1.5596904118736152,3,1,0,0,1.3774773454994451,0.3,1.7270603089810908,4,1,0,0,2.0396375279911263,0.2,2.757704191580417,5,0,1,0,1.5721072347906158,-0.95,1.6466208152487327
6,0,1,0,2.096980097524224,0.75,2.4480772149209336,0,0,0,1,1.4800242764162983,0.0,2.723800528120921,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362,2,1,0,0,1.107088295000314,0.35,1.5596904118736152,3,1,0,0,1.3774773454994451,0.3,1.7270603089810908,4,1,0,0,2.0396375279911263,0.2,2.757704191580417,5,0,1,0,1.5721072347906158,-0.95,1.6466208152487327,6,0,1,0,2.993951823870414,-0.2,2.7513847087746988
0,0,0,1,1.4800242764162983,0.0,2.723800528120921,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362,2,1,0,0,1.107088295000314,0.35,1.5596904118736152,3,1,0,0,1.3774773454994451,0.3,1.7270603089810908,4,1,0,0,2.0396375279911263,0.2,2.757704191580417,5,0,1,0,1.5721072347906158,-0.95,1.6466208152487327,6,0,1,0,2.993951823870414,-0.2,2.7513847087746988,0,1,0,0,5.537534269510077,-0.05,4.445392175311865
1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362,2,1,0,0,1.107088295000314,0.35,1.5596904118736152,3,1,0,0,1.3774773454994451,0.3,1.7270603089810908,4,1,0,0,2.0396375279911263,0.2,2.757704191580417,5,0,1,0,1.5721072347906158,-0.95,1.6466208152487327,6,0,1,0,2.993951823870414,-0.2,2.7513847087746988,0,1,0,0,5.537534269510077,-0.05,4.445392175311865,1,1,0,0,0.8262352719586464,0.45,0.8236355358606247
2,1,0,0,1.107088295000314,0.35,1.5596904118736152,3,1,0,0,1.3774773454994451,0.3,1.7270603089810908,4,1,0,0,2.0396375279911263,0.2,2.757704191580417,5,0,1,0,1.5721072347906158,-0.95,1.6466208152487327,6,0,1,0,2.993951823870414,-0.2,2.7513847087746988,0,1,0,0,5.537534269510077,-0.05,4.445392175311865,1,1,0,0,0.8262352719586464,0.45,0.8236355358606247,2,1,0,0,0.5960278760228533,-1.25,0.6981044708167663
