DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,-0.2517876836600377,-1.9230769230769231,-0.2440679679023893,1,1,0,0,0.0274823010423707,-1.4615384615384617,0.066868878268789,2,1,0,0,0.0440250453591376,-0.6153846153846154,0.2532764811915045,3,1,0,0,0.1654274431676687,-0.8461538461538461,0.3534047144785747,4,1,0,0,0.4580383507061795,0.0769230769230769,0.7925682206767537,5,0,1,0,0.2118538546373048,0.4615384615384615,0.2226119686294706,6,0,1,0,0.4395389377067843,1.2307692307692308,0.687007823697928,0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525
1,1,0,0,0.0274823010423707,-1.4615384615384617,0.066868878268789,2,1,0,0,0.0440250453591376,-0.6153846153846154,0.2532764811915045,3,1,0,0,0.1654274431676687,-0.8461538461538461,0.3534047144785747,4,1,0,0,0.4580383507061795,0.0769230769230769,0.7925682206767537,5,0,1,0,0.2118538546373048,0.4615384615384615,0.2226119686294706,6,0,1,0,0.4395389377067843,1.2307692307692308,0.687007823697928,0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525,1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497
2,1,0,0,0.0440250453591376,-0.6153846153846154,0.2532764811915045,3,1,0,0,0.1654274431676687,-0.8461538461538461,0.3534047144785747,4,1,0,0,0.4580383507061795,0.0769230769230769,0.7925682206767537,5,0,1,0,0.2118538546373048,0.4615384615384615,0.2226119686294706,6,0,1,0,0.4395389377067843,1.2307692307692308,0.687007823697928,0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525,1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497,2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657
3,1,0,0,0.1654274431676687,-0.8461538461538461,0.3534047144785747,4,1,0,0,0.4580383507061795,0.0769230769230769,0.7925682206767537,5,0,1,0,0.2118538546373048,0.4615384615384615,0.2226119686294706,6,0,1,0,0.4395389377067843,1.2307692307692308,0.687007823697928,0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525,1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497,2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657,3,1,0,0,-0.0594115763634423,0.3846153846153846,0.0435631055460778
4,1,0,0,0.4580383507061795,0.0769230769230769,0.7925682206767537,5,0,1,0,0.2118538546373048,0.4615384615384615,0.2226119686294706,6,0,1,0,0.4395389377067843,1.2307692307692308,0.687007823697928,0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525,1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497,2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657,3,1,0,0,-0.0594115763634423,0.3846153846153846,0.0435631055460778,4,1,0,0,-0.2948343946778611,0.3846153846153846,-0.2932809828473186
5,0,1,0,0.2118538546373048,0.4615384615384615,0.2226119686294706,6,0,1,0,0.4395389377067843,1.2307692307692308,0.687007823697928,0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525,1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497,2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657,3,1,0,0,-0.0594115763634423,0.3846153846153846,0.0435631055460778,4,1,0,0,-0.2948343946778611,0.3846153846153846,-0.2932809828473186,5,0,1,0,-0.2955459105624533,0.0769230769230769,-0.2949171524920523
6,0,1,0,0.4395389377067843,1.2307692307692308,0.687007823697928,0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525,1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497,2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657,3,1,0,0,-0.0594115763634423,0.3846153846153846,0.0435631055460778,4,1,0,0,-0.2948343946778611,0.3846153846153846,-0.2932809828473186,5,0,1,0,-0.2955459105624533,0.0769230769230769,-0.2949171524920523,6,0,1,0,-0.2947454551922871,0.4615384615384615,-0.2942912519242093
0,0,0,1,1.2247856558397665,1.6923076923076923,2.8958896237543525,1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497,2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657,3,1,0,0,-0.0594115763634423,0.3846153846153846,0.0435631055460778,4,1,0,0,-0.2948343946778611,0.3846153846153846,-0.2932809828473186,5,0,1,0,-0.2955459105624533,0.0769230769230769,-0.2949171524920523,6,0,1,0,-0.2947454551922871,0.4615384615384615,-0.2942912519242093,0,1,0,0,-0.2948343946778611,-0.5384615384615384,-0.2946155036836893
1,1,0,0,0.4728912447970401,-0.0769230769230769,1.0307952783263497,2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657,3,1,0,0,-0.0594115763634423,0.3846153846153846,0.0435631055460778,4,1,0,0,-0.2948343946778611,0.3846153846153846,-0.2932809828473186,5,0,1,0,-0.2955459105624533,0.0769230769230769,-0.2949171524920523,6,0,1,0,-0.2947454551922871,0.4615384615384615,-0.2942912519242093,0,1,0,0,-0.2948343946778611,-0.5384615384615384,-0.2946155036836893,1,1,0,0,-0.2952790921057312,-1.0,-0.2946646148078441
2,1,0,0,0.3272083674268027,0.0769230769230769,0.7053110071401657,3,1,0,0,-0.0594115763634423,0.3846153846153846,0.0435631055460778,4,1,0,0,-0.2948343946778611,0.3846153846153846,-0.2932809828473186,5,0,1,0,-0.2955459105624533,0.0769230769230769,-0.2949171524920523,6,0,1,0,-0.2947454551922871,0.4615384615384615,-0.2942912519242093,0,1,0,0,-0.2948343946778611,-0.5384615384615384,-0.2946155036836893,1,1,0,0,-0.2952790921057312,-1.0,-0.2946646148078441,2,1,0,0,-0.2960795474758973,-0.6923076923076923,-0.2953643595720066
