DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,0.885850104180963,0.2424242424242424,0.7742055183993366,1,1,0,0,0.5389961197270084,-0.4848484848484848,0.4573360048433414,2,1,0,0,1.228212454303859,-0.4848484848484848,1.4855324355840018,3,1,0,0,0.9926511871639072,-1.2121212121212122,1.0484513651898115,4,1,0,0,0.9367552932662916,-1.9393939393939397,1.016665707637853,5,0,1,0,2.0611610874745785,-0.9696969696969696,1.5663736464783724,6,0,1,0,2.915070680856904,-0.8484848484848485,2.8968505493759675,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236
1,1,0,0,0.5389961197270084,-0.4848484848484848,0.4573360048433414,2,1,0,0,1.228212454303859,-0.4848484848484848,1.4855324355840018,3,1,0,0,0.9926511871639072,-1.2121212121212122,1.0484513651898115,4,1,0,0,0.9367552932662916,-1.9393939393939397,1.016665707637853,5,0,1,0,2.0611610874745785,-0.9696969696969696,1.5663736464783724,6,0,1,0,2.915070680856904,-0.8484848484848485,2.8968505493759675,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236,1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868
2,1,0,0,1.228212454303859,-0.4848484848484848,1.4855324355840018,3,1,0,0,0.9926511871639072,-1.2121212121212122,1.0484513651898115,4,1,0,0,0.9367552932662916,-1.9393939393939397,1.016665707637853,5,0,1,0,2.0611610874745785,-0.9696969696969696,1.5663736464783724,6,0,1,0,2.915070680856904,-0.8484848484848485,2.8968505493759675,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236,1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868,2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963
3,1,0,0,0.9926511871639072,-1.2121212121212122,1.0484513651898115,4,1,0,0,0.9367552932662916,-1.9393939393939397,1.016665707637853,5,0,1,0,2.0611610874745785,-0.9696969696969696,1.5663736464783724,6,0,1,0,2.915070680856904,-0.8484848484848485,2.8968505493759675,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236,1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868,2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963,3,1,0,0,-0.0164693258805474,-0.8484848484848485,-0.0018051873130815
4,1,0,0,0.9367552932662916,-1.9393939393939397,1.016665707637853,5,0,1,0,2.0611610874745785,-0.9696969696969696,1.5663736464783724,6,0,1,0,2.915070680856904,-0.8484848484848485,2.8968505493759675,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236,1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868,2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963,3,1,0,0,-0.0164693258805474,-0.8484848484848485,-0.0018051873130815,4,1,0,0,-0.0209609602116058,-0.9696969696969696,-0.0067277100801797
5,0,1,0,2.0611610874745785,-0.9696969696969696,1.5663736464783724,6,0,1,0,2.915070680856904,-0.8484848484848485,2.8968505493759675,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236,1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868,2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963,3,1,0,0,-0.0164693258805474,-0.8484848484848485,-0.0018051873130815,4,1,0,0,-0.0209609602116058,-0.9696969696969696,-0.0067277100801797,5,0,1,0,-0.0214600306928345,-0.8484848484848485,-0.0077010013736243
6,0,1,0,2.915070680856904,-0.8484848484848485,2.8968505493759675,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236,1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868,2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963,3,1,0,0,-0.0164693258805474,-0.8484848484848485,-0.0018051873130815,4,1,0,0,-0.0209609602116058,-0.9696969696969696,-0.0067277100801797,5,0,1,0,-0.0214600306928345,-0.8484848484848485,-0.0077010013736243,6,0,1,0,1.6324595440991152,-1.2121212121212122,1.282110128967244
0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236,1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868,2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963,3,1,0,0,-0.0164693258805474,-0.8484848484848485,-0.0018051873130815,4,1,0,0,-0.0209609602116058,-0.9696969696969696,-0.0067277100801797,5,0,1,0,-0.0214600306928345,-0.8484848484848485,-0.0077010013736243,6,0,1,0,1.6324595440991152,-1.2121212121212122,1.282110128967244,0,1,0,0,2.629103295112852,-0.8484848484848485,1.7990974801149064
1,1,0,0,-0.0219591011740633,-1.696969696969697,-0.0076729682236868,2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963,3,1,0,0,-0.0164693258805474,-0.8484848484848485,-0.0018051873130815,4,1,0,0,-0.0209609602116058,-0.9696969696969696,-0.0067277100801797,5,0,1,0,-0.0214600306928345,-0.8484848484848485,-0.0077010013736243,6,0,1,0,1.6324595440991152,-1.2121212121212122,1.282110128967244,0,1,0,0,2.629103295112852,-0.8484848484848485,1.7990974801149064,1,1,0,0,2.1644686770889217,-0.9696969696969696,1.8349597478393571
2,1,0,0,-0.0219591011740633,-1.3333333333333333,-0.007454604739963,3,1,0,0,-0.0164693258805474,-0.8484848484848485,-0.0018051873130815,4,1,0,0,-0.0209609602116058,-0.9696969696969696,-0.0067277100801797,5,0,1,0,-0.0214600306928345,-0.8484848484848485,-0.0077010013736243,6,0,1,0,1.6324595440991152,-1.2121212121212122,1.282110128967244,0,1,0,0,2.629103295112852,-0.8484848484848485,1.7990974801149064,1,1,0,0,2.1644686770889217,-0.9696969696969696,1.8349597478393571,2,1,0,0,2.7982881882493853,-0.6060606060606061,2.7715443363938648
