DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,-0.170774517317248,-1.8666666666666667,-0.1504923310941371,1,1,0,0,-0.169390126325678,-0.8,-0.1492130310835074,2,1,0,0,0.8356777335541766,-1.0666666666666669,1.2047886954880889,3,1,0,0,0.4737583743294355,-0.5333333333333333,0.606215822548212,4,1,0,0,0.3570739907542459,-1.0666666666666669,0.4853635015509205,5,0,1,0,1.1673382611060297,-0.1142857142857142,0.9896210688977876,6,0,1,0,0.095226323205854,0.0,0.1462226508284989,0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608
1,1,0,0,-0.169390126325678,-0.8,-0.1492130310835074,2,1,0,0,0.8356777335541766,-1.0666666666666669,1.2047886954880889,3,1,0,0,0.4737583743294355,-0.5333333333333333,0.606215822548212,4,1,0,0,0.3570739907542459,-1.0666666666666669,0.4853635015509205,5,0,1,0,1.1673382611060297,-0.1142857142857142,0.9896210688977876,6,0,1,0,0.095226323205854,0.0,0.1462226508284989,0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608,1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103
2,1,0,0,0.8356777335541766,-1.0666666666666669,1.2047886954880889,3,1,0,0,0.4737583743294355,-0.5333333333333333,0.606215822548212,4,1,0,0,0.3570739907542459,-1.0666666666666669,0.4853635015509205,5,0,1,0,1.1673382611060297,-0.1142857142857142,0.9896210688977876,6,0,1,0,0.095226323205854,0.0,0.1462226508284989,0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608,1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103,2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425
3,1,0,0,0.4737583743294355,-0.5333333333333333,0.606215822548212,4,1,0,0,0.3570739907542459,-1.0666666666666669,0.4853635015509205,5,0,1,0,1.1673382611060297,-0.1142857142857142,0.9896210688977876,6,0,1,0,0.095226323205854,0.0,0.1462226508284989,0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608,1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103,2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425,3,1,0,0,-0.1660280339175792,-0.4952380952380952,-0.1447956885699916
4,1,0,0,0.3570739907542459,-1.0666666666666669,0.4853635015509205,5,0,1,0,1.1673382611060297,-0.1142857142857142,0.9896210688977876,6,0,1,0,0.095226323205854,0.0,0.1462226508284989,0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608,1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103,2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425,3,1,0,0,-0.1660280339175792,-0.4952380952380952,-0.1447956885699916,4,1,0,0,-0.169390126325678,-0.6095238095238096,-0.1486230412984609
5,0,1,0,1.1673382611060297,-0.1142857142857142,0.9896210688977876,6,0,1,0,0.095226323205854,0.0,0.1462226508284989,0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608,1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103,2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425,3,1,0,0,-0.1660280339175792,-0.4952380952380952,-0.1447956885699916,4,1,0,0,-0.169390126325678,-0.6095238095238096,-0.1486230412984609,5,0,1,0,-0.1648414130676621,-0.6476190476190476,-0.1446715380193207
6,0,1,0,0.095226323205854,0.0,0.1462226508284989,0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608,1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103,2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425,3,1,0,0,-0.1660280339175792,-0.4952380952380952,-0.1447956885699916,4,1,0,0,-0.169390126325678,-0.6095238095238096,-0.1486230412984609,5,0,1,0,-0.1648414130676621,-0.6476190476190476,-0.1446715380193207,6,0,1,0,-0.1676101950508021,-0.1523809523809524,-0.1479190087951875
0,0,0,1,-0.167807965192455,-0.3047619047619048,-0.1447926122731608,1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103,2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425,3,1,0,0,-0.1660280339175792,-0.4952380952380952,-0.1447956885699916,4,1,0,0,-0.169390126325678,-0.6095238095238096,-0.1486230412984609,5,0,1,0,-0.1648414130676621,-0.6476190476190476,-0.1446715380193207,6,0,1,0,-0.1676101950508021,-0.1523809523809524,-0.1479190087951875,0,1,0,0,-0.163457022076092,0.9904761904761904,-0.1451604494799273
1,1,0,0,-0.1699834367506365,-0.7619047619047619,-0.1491148093204103,2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425,3,1,0,0,-0.1660280339175792,-0.4952380952380952,-0.1447956885699916,4,1,0,0,-0.169390126325678,-0.6095238095238096,-0.1486230412984609,5,0,1,0,-0.1648414130676621,-0.6476190476190476,-0.1446715380193207,6,0,1,0,-0.1676101950508021,-0.1523809523809524,-0.1479190087951875,0,1,0,0,-0.163457022076092,0.9904761904761904,-0.1451604494799273,1,1,0,0,-0.1656324936342735,-0.6095238095238096,-0.1456654016311514
2,1,0,0,-0.1687968159007193,-0.3047619047619048,-0.1476689498099425,3,1,0,0,-0.1660280339175792,-0.4952380952380952,-0.1447956885699916,4,1,0,0,-0.169390126325678,-0.6095238095238096,-0.1486230412984609,5,0,1,0,-0.1648414130676621,-0.6476190476190476,-0.1446715380193207,6,0,1,0,-0.1676101950508021,-0.1523809523809524,-0.1479190087951875,0,1,0,0,-0.163457022076092,0.9904761904761904,-0.1451604494799273,1,1,0,0,-0.1656324936342735,-0.6095238095238096,-0.1456654016311514,2,1,0,0,0.3034782823663197,-0.5714285714285714,0.3765353261877184
