FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,720.5,70.0,6298076.0
2024-01-02,1,1,0,0,497.3,49.0,4186822.0
2024-01-03,2,1,0,0,12.8,65.0,155222.0
2024-01-04,3,1,0,0,2.1,73.0,22350.0
2024-01-05,4,1,0,0,6.2,89.0,67121.0
2024-01-06,5,0,1,0,20.6,62.0,158137.0
2024-01-07,6,0,1,0,156.5,68.0,1570630.0
2024-01-08,0,0,0,1,112.9,59.0,1779298.0
2024-01-09,1,1,0,0,230.5,63.0,2987455.0
2024-01-10,2,1,0,0,531.9,78.0,6416311.0
2024-01-11,3,1,0,0,415.8,82.0,4474474.0
2024-01-12,4,1,0,0,45.8,80.0,531690.0
2024-01-13,5,0,1,0,20.0,90.0,180323.0
2024-01-14,6,0,1,0,36.3,92.0,287400.0
2024-01-15,0,1,0,0,17.9,75.0,123812.0
2024-01-16,1,1,0,0,14.9,73.0,127329.0
2024-01-17,2,1,0,0,18.5,70.0,185297.0
2024-01-18,3,1,0,0,28.8,97.0,345576.0
2024-01-19,4,1,0,0,127.3,80.0,1953649.0
2024-01-20,5,0,1,0,189.6,93.0,2455142.0
2024-01-21,6,0,1,0,154.6,87.0,2001386.0
2024-01-22,0,1,0,0,367.8,71.0,3856714.0
2024-01-23,1,1,0,0,314.9,71.0,3401014.0
2024-01-24,2,1,0,0,277.0,68.0,3463784.0
2024-01-25,3,1,0,0,235.8,69.0,3524504.0
2024-01-26,4,1,0,0,1088.9,89.0,15000884.0
2024-01-27,5,0,1,0,294.7,88.0,3658112.0
2024-01-28,6,0,1,0,29.3,87.0,301499.0
2024-01-29,0,1,0,0,10.9,90.0,127257.0
2024-01-30,1,1,0,0,152.3,91.0,1378904.0
2024-01-31,2,1,0,0,15.2,86.0,158826.0
2024-02-01,3,1,0,0,2.8,85.0,38371.0
2024-02-02,4,1,0,0,307.3,78.0,2935335.0
2024-02-03,5,0,1,0,586.4,84.0,10403842.0
2024-02-04,6,0,1,0,468.4,67.0,7490945.0
2024-02-05,0,1,0,0,378.5,58.0,5697940.0
2024-02-06,1,1,0,0,61.1,83.0,912682.0
2024-02-07,2,1,0,0,491.4,72.0,8112057.0
2024-02-08,3,1,0,0,445.0,63.0,6046087.0
2024-02-09,4,1,0,0,208.1,81.0,2503978.0
2024-02-10,5,0,1,0,289.0,105.0,4616597.0
2024-02-11,6,0,1,0,171.9,84.0,2309630.0
2024-02-12,0,1,0,0,1.6,98.0,17042.0
2024-02-13,1,1,0,0,8.0,76.0,69299.0
2024-02-14,2,1,0,0,11.2,81.0,84927.0
2024-02-15,3,1,0,0,3.2,68.0,37894.0
2024-02-16,4,1,0,0,4.5,81.0,46978.0
2024-02-17,5,0,1,0,0.8,91.0,8959.0
2024-02-18,6,0,1,0,1.4,71.0,17990.0
2024-02-19,0,1,0,0,491.2,74.0,7198759.0
2024-02-20,1,1,0,0,480.2,72.0,5864052.0
2024-02-21,2,1,0,0,709.6,76.0,8186591.0
2024-02-22,3,1,0,0,424.0,84.0,6490181.0
2024-02-23,4,1,0,0,280.3,86.0,3988501.0
2024-02-24,5,0,1,0,322.9,78.0,4054954.0
2024-02-25,6,0,1,0,227.0,99.0,3987696.0
2024-02-26,0,1,0,0,972.1,82.0,10822047.0
2024-02-27,1,1,0,0,588.0,84.0,6831763.0
2024-02-28,2,1,0,0,175.9,91.0,3016287.0
2024-02-29,3,1,0,0,315.1,78.0,2495184.0
2024-03-01,4,1,0,0,19.8,82.0,237074.0
2024-03-02,5,0,1,0,5.6,64.0,57466.0
2024-03-03,6,0,1,0,17.6,70.0,245687.0
2024-03-04,0,1,0,0,25.7,71.0,365231.0
2024-03-05,1,1,0,0,5.6,72.0,77202.0
2024-03-06,2,1,0,0,21.9,81.0,265529.0
2024-03-07,3,1,0,0,6.1,97.0,65277.0
2024-03-08,4,1,0,0,11.5,94.0,123397.0
2024-03-09,5,0,1,0,27.3,96.0,270073.0
2024-03-10,6,0,1,0,40.0,87.0,382179.0
2024-03-11,0,1,0,0,33.8,82.0,318014.0
2024-03-12,1,1,0,0,286.9,78.0,2529891.0
2024-03-13,2,1,0,0,457.9,56.0,3389860.0
2024-03-14,3,1,0,0,164.3,101.0,1593634.0
2024-03-15,4,1,0,0,189.5,103.0,2469020.0
2024-03-16,5,0,1,0,12.6,97.0,142309.0
2024-03-17,6,0,1,0,7.0,81.0,90948.0
2024-03-18,0,1,0,0,5.8,70.0,70076.0
2024-03-19,1,1,0,0,10.3,85.0,77893.0
2024-03-20,2,1,0,0,13.4,66.0,87512.0
2024-03-21,3,1,0,0,14.0,83.0,121974.0
2024-03-22,4,1,0,0,79.2,62.0,772849.0
2024-03-23,5,0,1,0,404.3,54.0,3154580.0
2024-03-24,6,0,1,0,218.9,76.0,1990993.0
2024-03-25,0,0,0,1,11.0,65.0,77021.0
2024-03-26,1,1,0,0,272.2,59.0,2119678.0
2024-03-27,2,1,0,0,414.9,62.0,3351334.0
2024-03-28,3,0,0,1,36.8,65.0,234697.0
2024-03-29,4,0,0,1,17.0,64.0,168611.0
2024-03-30,5,0,1,0,27.0,77.0,168505.0
2024-03-31,6,0,1,0,1.4,68.0,10722.0
2024-04-01,0,1,0,0,16.1,76.0,169116.0
2024-04-02,1,1,0,0,20.7,64.0,145560.0
2024-04-03,2,1,0,0,16.4,70.0,147952.0
2024-04-04,3,1,0,0,15.3,87.0,175553.0
2024-04-05,4,1,0,0,2.9,74.0,32603.0
2024-04-06,5,0,1,0,4.9,76.0,59386.0
2024-04-07,6,0,1,0,0.5,63.0,6195.0
2024-04-08,0,1,0,0,13.6,86.0,96499.0
2024-04-09,1,1,0,0,18.7,80.0,142889.0
2024-04-10,2,1,0,0,123.9,66.0,526717.0
2024-04-11,3,1,0,0,450.9,68.0,1991719.0
2024-04-12,4,1,0,0,517.4,76.0,3513272.0
2024-04-13,5,0,1,0,460.8,64.0,3920658.0
2024-04-14,6,0,1,0,86.7,64.0,597996.0
