FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,4.4,110.0,38318.0
2024-01-02,1,1,0,0,1.7,73.0,14047.0
2024-01-03,2,1,0,0,19.8,66.0,239653.0
2024-01-04,3,1,0,0,1.4,67.0,14957.0
2024-01-05,4,1,0,0,2.0,64.0,21494.0
2024-01-06,5,0,1,0,160.6,91.0,1231726.0
2024-01-07,6,0,1,0,621.9,86.0,6241864.0
2024-01-08,0,0,0,1,492.8,89.0,7769799.0
2024-01-09,1,1,0,0,1.7,85.0,22198.0
2024-01-10,2,1,0,0,0.7,74.0,8452.0
2024-01-11,3,1,0,0,0.5,73.0,5690.0
2024-01-12,4,1,0,0,0.8,75.0,9471.0
2024-01-13,5,0,1,0,1.7,92.0,15318.0
2024-01-14,6,0,1,0,4.5,104.0,35531.0
2024-01-15,0,1,0,0,2.2,94.0,15559.0
2024-01-16,1,1,0,0,4.8,90.0,40819.0
2024-01-17,2,1,0,0,1.9,99.0,18536.0
2024-01-18,3,1,0,0,1.6,83.0,19045.0
2024-01-19,4,1,0,0,2.0,87.0,31190.0
2024-01-20,5,0,1,0,1.5,96.0,19959.0
2024-01-21,6,0,1,0,3.8,105.0,49215.0
2024-01-22,0,1,0,0,2.7,110.0,27913.0
2024-01-23,1,1,0,0,72.4,71.0,781843.0
2024-01-24,2,1,0,0,205.2,59.0,2566083.0
2024-01-25,3,1,0,0,16.8,87.0,251641.0
2024-01-26,4,1,0,0,1.4,92.0,18731.0
2024-01-27,5,0,1,0,1.4,88.0,16971.0
2024-01-28,6,0,1,0,1.3,82.0,13497.0
2024-01-29,0,1,0,0,1.6,99.0,18913.0
2024-01-30,1,1,0,0,3.0,78.0,26817.0
2024-01-31,2,1,0,0,1.5,71.0,15312.0
2024-02-01,3,1,0,0,1.5,103.0,21166.0
2024-02-02,4,1,0,0,0.6,40.0,6201.0
2024-02-03,5,0,1,0,212.1,65.0,3763484.0
2024-02-04,6,0,1,0,142.2,58.0,2273658.0
2024-02-05,0,1,0,0,0.4,72.0,5610.0
2024-02-06,1,1,0,0,88.4,74.0,1320336.0
2024-02-07,2,1,0,0,147.6,74.0,2436371.0
2024-02-08,3,1,0,0,285.4,88.0,3877311.0
2024-02-09,4,1,0,0,77.3,98.0,930606.0
2024-02-10,5,0,1,0,1.8,92.0,29503.0
2024-02-11,6,0,1,0,8.7,91.0,117406.0
2024-02-12,0,1,0,0,1.3,88.0,12977.0
2024-02-13,1,1,0,0,2.1,96.0,18459.0
2024-02-14,2,1,0,0,2.2,91.0,16364.0
2024-02-15,3,1,0,0,0.4,76.0,5161.0
2024-02-16,4,1,0,0,5.7,89.0,60628.0
2024-02-17,5,0,1,0,4.0,89.0,42758.0
2024-02-18,6,0,1,0,5.1,98.0,65923.0
2024-02-19,0,1,0,0,1.5,90.0,21499.0
2024-02-20,1,1,0,0,1.6,80.0,19058.0
2024-02-21,2,1,0,0,195.2,80.0,2251466.0
2024-02-22,3,1,0,0,325.1,114.0,4976239.0
2024-02-23,4,1,0,0,85.6,115.0,1218532.0
2024-02-24,5,0,1,0,4.4,114.0,54838.0
2024-02-25,6,0,1,0,2.3,90.0,39832.0
2024-02-26,0,1,0,0,2.4,116.0,26954.0
2024-02-27,1,1,0,0,6.2,126.0,71480.0
2024-02-28,2,1,0,0,1.8,89.0,31270.0
2024-02-29,3,1,0,0,1.5,113.0,11766.0
2024-03-01,4,1,0,0,312.5,88.0,3749209.0
2024-03-02,5,0,1,0,48.9,75.0,503712.0
2024-03-03,6,0,1,0,1.2,90.0,16390.0
2024-03-04,0,1,0,0,0.7,103.0,9319.0
2024-03-05,1,1,0,0,1.3,115.0,17311.0
2024-03-06,2,1,0,0,0.8,81.0,10202.0
2024-03-07,3,1,0,0,2.5,124.0,26952.0
2024-03-08,4,1,0,0,1.3,98.0,14425.0
2024-03-09,5,0,1,0,2.4,105.0,23468.0
2024-03-10,6,0,1,0,2.2,97.0,20679.0
2024-03-11,0,1,0,0,1.6,99.0,15324.0
