FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,170.9,3,1493645
2024-01-02,1,1,0,0,528.9,33,4452625
2024-01-03,2,1,0,0,465.1,31,5635712
2024-01-04,3,1,0,0,642.5,44,6787853
2024-01-05,4,1,0,0,277.8,33,3011343
2024-01-06,5,0,1,0,645.1,23,4947251
2024-01-07,6,0,1,0,227.2,19,2280726
2024-01-08,0,0,0,1,139.4,19,2198101
2024-01-09,1,1,0,0,378.1,50,4900166
2024-01-10,2,1,0,0,348.4,52,4202617
2024-01-11,3,1,0,0,349.2,48,3756918
2024-01-12,4,1,0,0,467.5,41,5429747
2024-01-13,5,0,1,0,337.0,31,3033905
2024-01-14,6,0,1,0,93.5,11,740325
2024-01-15,0,1,0,0,463.7,67,3207624
2024-01-16,1,1,0,0,462.2,62,3953247
2024-01-17,2,1,0,0,347.3,61,3473765
2024-01-18,3,1,0,0,347.4,61,4167144
2024-01-19,4,1,0,0,400.8,58,6152767
2024-01-20,5,0,1,0,78.2,36,1012500
2024-01-21,6,0,1,0,0.1,23,1431
2024-01-22,0,1,0,0,15.4,68,161101
2024-01-23,1,1,0,0,40.5,62,436993
2024-01-24,2,1,0,0,124.9,64,1562153
2024-01-25,3,1,0,0,61.0,61,912556
2024-01-26,4,1,0,0,119.7,52,1648812
2024-01-27,5,0,1,0,174.7,43,2168241
2024-01-28,6,0,1,0,59.4,19,610385
2024-01-29,0,1,0,0,74.1,62,862562
2024-01-30,1,1,0,0,65.3,80,590889
2024-01-31,2,1,0,0,145.1,77,1515913
2024-02-01,3,1,0,0,51.5,68,716582
2024-02-02,4,1,0,0,461.6,49,4409475
2024-02-03,5,0,1,0,161.9,40,2872923
2024-02-04,6,0,1,0,82.9,10,1325220
2024-02-05,0,1,0,0,163.8,40,2466397
2024-02-06,1,1,0,0,451.0,54,6739828
2024-02-07,2,1,0,0,197.9,64,3266338
2024-02-08,3,1,0,0,32.4,70,440114
2024-02-09,4,1,0,0,0.9,83,11093
2024-02-10,5,0,1,0,1.0,36,15688
2024-02-11,6,0,1,0,0.2,20,2346
2024-02-12,0,1,0,0,73.8,87,764366
2024-02-13,1,1,0,0,3.8,86,33097
2024-02-14,2,1,0,0,38.5,63,290663
2024-02-15,3,1,0,0,408.7,43,4772423
2024-02-16,4,1,0,0,299.3,54,3155606
2024-02-17,5,0,1,0,203.5,31,2152232
2024-02-18,6,0,1,0,167.3,15,2165598
2024-02-19,0,1,0,0,280.9,50,4116205
2024-02-20,1,1,0,0,3.1,68,37663
2024-02-21,2,1,0,0,0.2,57,2074
2024-02-22,3,1,0,0,0.2,59,2835
2024-02-23,4,1,0,0,0.6,74,8477
2024-02-24,5,0,1,0,0.3,46,4364
2024-02-25,6,0,1,0,1.0,40,17122
2024-02-26,0,1,0,0,253.8,69,2825403
2024-02-27,1,1,0,0,406.8,59,4727074
2024-02-28,2,1,0,0,184.0,63,3156363
2024-02-29,3,1,0,0,598.1,58,4735435
2024-03-01,4,1,0,0,586.0,64,7031517
2024-03-02,5,0,1,0,319.4,27,3286587
2024-03-03,6,0,1,0,100.6,27,1401955
2024-03-04,0,1,0,0,1.8,89,25554
2024-03-05,1,1,0,0,14.6,87,201523
2024-03-06,2,1,0,0,25.5,73,308226
2024-03-07,3,1,0,0,18.8,66,200751
2024-03-08,4,1,0,0,200.0,65,2138889
2024-03-09,5,0,1,0,150.0,37,1482439
2024-03-10,6,0,1,0,425.6,27,4062140
2024-03-11,0,1,0,0,690.0,62,6484930
2024-03-12,1,1,0,0,393.7,92,3471770
2024-03-13,2,1,0,0,81.0,97,599580
2024-03-14,3,1,0,0,2.5,82,24409
2024-03-15,4,1,0,0,0.4,71,5254
2024-03-16,5,0,1,0,0.3,53,3274
2024-03-17,6,0,1,0,0.3,27,3427
2024-03-18,0,1,0,0,0.6,80,6617
2024-03-19,1,1,0,0,0.7,72,5160
2024-03-20,2,1,0,0,12.3,72,80557
2024-03-21,3,1,0,0,0.5,70,4716
2024-03-22,4,1,0,0,0.8,81,8162
2024-03-23,5,0,1,0,14.5,27,112868
2024-03-24,6,0,0,1,138.0,18,1254807
2024-03-25,0,0,0,1,421.4,25,2956825
2024-03-26,1,1,0,0,1144.5,59,8912146
2024-03-27,2,1,0,0,421.5,51,3404679
2024-03-28,3,0,0,1,368.0,22,2348394
2024-03-29,4,0,0,1,415.3,22,4117264
2024-03-30,5,0,1,0,1289.5,31,8041582
2024-03-31,6,0,0,1,805.5,26,6135342
2024-04-01,0,1,0,0,547.3,66,5741414
2024-04-02,1,1,0,0,102.5,82,721167
2024-04-03,2,1,0,0,1.5,86,13119
2024-04-04,3,1,0,0,288.3,78,3314098
2024-04-05,4,1,0,0,358.4,71,4027399
2024-04-06,5,0,1,0,257.8,34,3102412
2024-04-07,6,0,1,0,127.1,22,1520100
2024-04-08,0,1,0,0,1.5,87,10492
2024-04-09,1,1,0,0,2.9,84,22546
2024-04-10,2,1,0,0,2.5,85,10635
2024-04-11,3,1,0,0,3.8,86,16859
2024-04-12,4,1,0,0,1.3,74,8955
2024-04-13,5,0,1,0,0.9,51,7305
2024-04-14,6,0,1,0,0.6,29,4012
2024-04-15,0,1,0,0,3.0,83,11846
2024-04-16,1,1,0,0,2.1,84,9105
2024-04-17,2,1,0,0,2.6,80,9641
2024-04-18,3,1,0,0,2.5,76,7392
2024-04-19,4,1,0,0,1.1,70,4365
2024-04-20,5,0,1,0,0.5,42,3862
2024-04-21,6,0,1,0,2.6,20,15840
2024-04-22,0,1,0,0,0.7,62,3292
2024-04-23,1,1,0,0,254.8,50,4677805
2024-04-24,2,1,0,0,128.8,54,2366245
2024-04-25,3,1,0,0,132.6,49,1573095
2024-04-26,4,1,0,0,307.3,51,3078917
2024-04-27,5,0,1,0,74.3,38,906571
2024-04-28,6,0,1,0,89.5,19,661039
2024-04-29,0,1,0,0,0.9,60,7045
2024-04-30,1,1,0,0,1.3,70,8454
2024-05-01,2,0,0,1,0.4,22,2312
2024-05-02,3,1,0,0,1.8,62,9354
2024-05-03,4,1,0,0,0.9,55,4087
2024-05-04,5,0,1,0,0.4,38,2763
2024-05-05,6,0,1,0,0.2,13,942
2024-05-06,0,1,0,0,0.8,51,4012
2024-05-07,1,1,0,0,1.9,62,11777
2024-05-08,2,1,0,0,0.7,42,5731
2024-05-09,3,1,0,0,0.4,58,3608
2024-05-10,4,1,0,0,1.8,73,14245
2024-05-11,5,0,1,0,0.1,37,855
2024-05-12,6,0,1,0,1.2,23,4873
2024-05-13,0,0,0,1,0.4,13,2280
2024-05-14,1,1,0,0,30.4,62,65955
