FECHA.CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,3.0,65,26649
2024-01-02,1,1,0,0,11.0,67,92342
2024-01-03,2,1,0,0,163.5,63,1980880
2024-01-04,3,1,0,0,997.4,78,10537349
2024-01-05,4,1,0,0,731.7,72,7932033
2024-01-06,5,0,1,0,1713.0,72,13138127
2024-01-07,6,0,1,0,178.8,18,1794742
2024-01-08,0,0,0,1,680.7,63,10732373
2024-01-09,1,1,0,0,1104.2,74,14308801
2024-01-10,2,1,0,0,769.0,74,9277533
2024-01-11,3,1,0,0,282.5,66,3039395
2024-01-12,4,1,0,0,2.1,70,24372
2024-01-13,5,0,1,0,6.2,70,56108
2024-01-14,6,0,1,0,2.5,73,19600
2024-01-15,0,1,0,0,5.9,70,40858
2024-01-16,1,1,0,0,950.4,63,8128670
2024-01-17,2,1,0,0,996.8,83,9968879
2024-01-18,3,1,0,0,1110.1,78,13315858
2024-01-19,4,1,0,0,145.1,71,2227947
2024-01-20,5,0,1,0,3.0,88,39207
2024-01-21,6,0,1,0,2.6,81,34225
2024-01-22,0,1,0,0,2.0,80,20635
2024-01-23,1,1,0,0,1.2,70,12457
2024-01-24,2,1,0,0,2.9,81,36251
2024-01-25,3,1,0,0,0.3,31,4234
2024-01-28,6,0,1,0,717.5,73,7375311
2024-01-29,0,1,0,0,958.4,83,11155233
2024-01-30,1,1,0,0,282.0,88,2552214
2024-01-31,2,1,0,0,75.7,82,790976
2024-02-01,3,1,0,0,67.3,67,936754
2024-02-02,4,1,0,0,114.5,55,1093571
2024-02-03,5,0,1,0,0.0,5,658
2024-02-16,4,1,0,0,235.9,55,2487367
2024-02-19,0,1,0,0,331.2,52,4854305
2024-02-20,1,1,0,0,554.2,59,6766767
2024-02-21,2,1,0,0,685.5,61,7908000
2024-02-22,3,1,0,0,1010.3,65,15463948
2024-02-23,4,1,0,0,435.9,71,6201724
2024-02-24,5,0,1,0,949.2,68,11921186
2024-02-25,6,0,1,0,1014.6,82,17820420
2024-02-26,0,1,0,0,1032.4,62,11493504
2024-02-27,1,1,0,0,1116.7,78,12975356
2024-02-28,2,1,0,0,857.7,74,14710061
2024-02-29,3,1,0,0,573.2,81,4538586
2024-03-01,4,1,0,0,14.8,88,177639
2024-03-02,5,0,1,0,116.1,74,1194791
2024-03-03,6,0,1,0,153.9,92,2145645
2024-03-04,0,1,0,0,88.6,67,1259998
2024-03-05,1,1,0,0,68.0,64,937282
2024-03-06,2,1,0,0,146.7,86,1775904
2024-03-07,3,1,0,0,376.8,86,4025967
2024-03-08,4,1,0,0,1683.0,93,18002616
2024-03-09,5,0,1,0,1376.7,96,13610190
2024-03-10,6,0,1,0,195.2,87,1863061
2024-03-11,0,1,0,0,180.1,92,1692636
2024-03-12,1,1,0,0,260.4,74,2296337
2024-03-13,2,1,0,0,347.9,75,2575299
2024-03-14,3,1,0,0,711.2,72,6900356
2024-03-15,4,1,0,0,1184.1,77,15426570
2024-03-16,5,0,1,0,623.6,81,7051842
2024-03-17,6,0,1,0,221.6,86,2870192
2024-03-18,0,1,0,0,452.5,59,5432297
2024-03-19,1,1,0,0,610.8,81,4603678
2024-03-20,2,1,0,0,581.0,90,3808177
2024-03-21,3,1,0,0,1140.2,81,9955322
2024-03-22,4,1,0,0,1218.3,87,11884141
2024-03-23,5,0,1,0,1227.2,87,9575049
2024-03-24,6,0,0,1,1670.5,97,15193541
2024-03-25,0,0,0,1,433.4,84,3041220
2024-03-26,1,1,0,0,197.2,70,1535796
2024-03-27,2,1,0,0,309.9,90,2503493
2024-03-28,3,0,0,1,665.5,58,4246864
2024-03-29,4,0,0,1,1187.4,78,11772823
2024-03-30,5,0,1,0,1230.7,84,7674878
2024-03-31,6,0,0,1,284.1,96,2163862
2024-04-01,0,1,0,0,913.4,74,9581890
2024-04-02,1,1,0,0,835.6,59,5879193
2024-04-03,2,1,0,0,625.8,70,5637897
2024-04-04,3,1,0,0,356.3,83,4096922
2024-04-05,4,1,0,0,412.7,82,4637988
2024-04-06,5,0,1,0,738.3,86,8885654
2024-04-07,6,0,1,0,233.4,94,2791132
2024-04-08,0,1,0,0,786.8,96,5568470
2024-04-09,1,1,0,0,1972.4,84,15090998
2024-04-10,2,1,0,0,433.4,77,1842034
2024-04-11,3,1,0,0,779.8,68,3444294
2024-04-12,4,1,0,0,0.3,13,1819
2024-04-16,1,1,0,0,653.1,54,2774018
2024-04-17,2,1,0,0,2954.3,91,11019014
2024-04-18,3,1,0,0,722.8,54,2105637
2024-04-19,4,1,0,0,443.3,48,1798112
2024-04-20,5,0,1,0,932.5,85,7287953
2024-04-21,6,0,1,0,364.8,80,2257712
2024-04-22,0,1,0,0,461.6,56,2146857
2024-04-23,1,1,0,0,431.7,67,7925188
2024-04-24,2,1,0,0,776.9000000000001,116,14268238
2024-04-25,3,1,0,0,1217.3,127,14445518
2024-04-26,4,1,0,0,1010.2,100,10122642
2024-04-27,5,0,1,0,870.9,111,10624674
2024-04-28,6,0,1,0,1325.3,93,9791184
2024-04-29,0,1,0,0,542.2,128,4341518
2024-04-30,1,1,0,0,243.3,121,1532765
2024-05-01,2,0,0,1,256.5,162,1348938
2024-05-02,3,1,0,0,168.10000000000002,132,860325
2024-05-03,4,1,0,0,123.7,93,566561
2024-05-04,5,0,1,0,212.6,133,1535183
2024-05-05,6,0,1,0,182.0,155,1122148
2024-05-06,0,1,0,0,174.1,125,832195
2024-05-07,1,1,0,0,266.0,109,1613316
2024-05-08,2,1,0,0,195.6,105,1549748
2024-05-09,3,1,0,0,116.0,100,1021599
2024-05-10,4,1,0,0,120.8,138,952868
2024-05-11,5,0,1,0,142.0,136,1058347
2024-05-12,6,0,1,0,296.0,121,1220748
2024-05-13,0,0,0,1,133.0,121,744353
2024-05-14,1,1,0,0,26.4,80,57409
2024-05-15,2,1,0,0,637.2,92,3937226
2024-05-16,3,1,0,0,592.7,110,4837228
2024-05-17,4,1,0,0,293.5,115,3051596
2024-05-18,5,0,1,0,594.6999999999999,131,6528622
2024-05-19,6,0,1,0,267.9,112,3133033
2024-05-20,0,1,0,0,61.400000000000006,66,431727
2024-05-21,1,1,0,0,44.3,101,344212
2024-05-22,2,1,0,0,94.2,110,242585
2024-05-23,3,1,0,0,63.4,121,336895
2024-05-24,4,1,0,0,430.4,110,2031791
2024-05-25,5,0,1,0,429.8,117,3061517
2024-05-26,6,0,1,0,493.9,92,3412819
2024-05-27,0,1,0,0,675.3,76,5741105
2024-05-28,1,1,0,0,941.7,82,7013464
2024-05-29,2,1,0,0,857.3,73,4288036
2024-05-30,3,1,0,0,774.3,101,9266668
2024-05-31,4,1,0,0,257.8,132,2397026
2024-06-01,5,0,1,0,497.5,120,4980465
2024-06-02,6,0,1,0,929.5,144,9110083
2024-06-03,0,0,0,1,478.3,124,3313189
2024-06-04,1,1,0,0,48.8,109,221886
