FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,69.1,50,603773
2024-01-02,1,1,0,0,0.6,29,4996
2024-01-03,2,1,0,0,0.3,38,2869
2024-01-04,3,1,0,0,0.1,17,1559
2024-01-05,4,1,0,0,1.0,32,10895
2024-01-06,5,0,1,0,0.2,28,935
2024-01-07,6,0,1,0,0.5,34,4584
2024-01-08,0,0,0,1,0.5,49,8706
2024-01-09,1,1,0,0,0.1,23,1578
2024-01-10,2,1,0,0,0.1,25,1413
2024-01-11,3,1,0,0,0.5,19,5064
2024-01-12,4,1,0,0,1.0,38,11886
2024-01-13,5,0,1,0,0.7,21,6143
2024-01-14,6,0,1,0,0.3,34,2698
2024-01-15,0,1,0,0,0.3,27,2035
2024-02-29,3,1,0,0,0.0,14,645
2024-03-01,4,1,0,0,28.0,48,335606
2024-03-02,5,0,1,0,1.1,25,11691
2024-03-03,6,0,1,0,35.6,33,496773
2024-03-04,0,1,0,0,14.8,26,210887
2024-03-05,1,1,0,0,0.1,28,1614
2024-03-06,2,1,0,0,0.2,36,2198
2024-03-07,3,1,0,0,0.8,38,8560
2024-03-08,4,1,0,0,24.4,60,261207
2024-03-09,5,0,1,0,22.6,43,222895
2024-03-10,6,0,1,0,60.7,47,578998
2024-03-11,0,1,0,0,0.3,28,3435
2024-03-12,1,1,0,0,11.3,42,100268
2024-03-13,2,1,0,0,25.9,56,191669
2024-03-14,3,1,0,0,3.4,54,32489
2024-03-15,4,1,0,0,62.1,46,810329
2024-03-16,5,0,1,0,0.7,43,8070
2024-03-17,6,0,1,0,2.5,36,32472
2024-03-18,0,1,0,0,38.1,25,457508
2024-03-19,1,1,0,0,129.89999999999998,42,978918
2024-03-20,2,1,0,0,11.7,56,76427
2024-03-21,3,1,0,0,17.9,40,155641
2024-03-22,4,1,0,0,22.7,48,221008
2024-03-23,5,0,1,0,14.4,26,112940
2024-03-24,6,0,0,1,228.4,51,2077821
2024-03-25,0,0,0,1,0.7,31,4746
2024-03-26,1,1,0,0,0.9,39,7400
2024-03-27,2,1,0,0,1.5,24,12178
2024-03-28,3,0,0,1,0.2,13,1544
2024-03-29,4,0,0,1,0.0,12,552
2024-03-30,5,0,1,0,0.3,16,1784
2024-03-31,6,0,0,1,0.0,9,336
2024-04-01,0,1,0,0,0.5,20,5586
2024-04-02,1,1,0,0,0.2,43,1808
2024-04-03,2,1,0,0,0.3,32,3135
2024-04-04,3,1,0,0,0.2,47,1581
2024-04-05,4,1,0,0,1.2,52,14038
2024-04-06,5,0,1,0,0.5,47,5259
2024-04-07,6,0,1,0,0.9,39,11536
2024-04-08,0,1,0,0,0.2,16,1059
2024-04-09,1,1,0,0,1.2,41,9230
2024-04-10,2,1,0,0,0.4,24,1396
2024-04-11,3,1,0,0,1.2,63,5205
2024-04-12,4,1,0,0,1.7000000000000002,79,11303
2024-04-13,5,0,1,0,0.6,39,4990
2024-04-14,6,0,1,0,2.0,75,13572
2024-04-15,0,1,0,0,0.8,45,2990
2024-04-16,1,1,0,0,1.2,55,5305
2024-04-17,2,1,0,0,0.7,49,2879
2024-04-18,3,1,0,0,10.2,26,29693
2024-04-19,4,1,0,0,49.7,21,201447
2024-04-20,5,0,1,0,157.8,48,1233483
2024-04-21,6,0,1,0,101.1,38,625924
2024-04-22,0,1,0,0,12.8,37,59094
2024-04-23,1,1,0,0,61.6,49,1132401
2024-04-24,2,1,0,0,81.6,43,1498580
2024-04-25,3,1,0,0,1.4,38,15952
2024-04-26,4,1,0,0,16.6,48,166189
2024-04-27,5,0,1,0,1.8,22,22231
2024-04-28,6,0,1,0,8.7,20,64470
2024-04-29,0,1,0,0,75.9,35,607615
2024-04-30,1,1,0,0,137.39999999999998,61,865834
2024-05-01,2,0,0,1,524.5,45,2757962
2024-05-02,3,1,0,0,187.3,48,958741
2024-05-03,4,1,0,0,223.0,34,1021893
2024-05-04,5,0,1,0,79.8,31,576117
2024-05-05,6,0,1,0,184.4,43,1136944
2024-05-06,0,1,0,0,67.9,45,324418
