FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,162.4,8,1419251
2024-01-02,1,1,0,0,304.7,25,2565564
2024-01-03,2,1,0,0,138.6,27,1679330
2024-01-04,3,1,0,0,194.5,24,2055002
2024-01-05,4,1,0,0,201.4,25,2183661
2024-01-06,5,0,1,0,162.7,24,1247555
2024-01-07,6,0,1,0,143.3,26,1438012
2024-01-08,0,0,0,1,112.3,13,1771084
2024-01-09,1,1,0,0,188.3,46,2440270
2024-01-10,2,1,0,0,123.6,36,1491160
2024-01-11,3,1,0,0,182.5,42,1963601
2024-01-12,4,1,0,0,232.7,35,2702722
2024-01-13,5,0,1,0,249.0,25,2241844
2024-01-14,6,0,1,0,227.6,33,1801398
2024-01-15,0,1,0,0,133.2,32,921801
2024-01-16,1,1,0,0,124.9,37,1068266
2024-01-17,2,1,0,0,154.6,38,1546623
2024-01-18,3,1,0,0,189.2,42,2269796
2024-01-19,4,1,0,0,164.5,38,2525435
2024-01-20,5,0,1,0,114.0,32,1476050
2024-01-21,6,0,1,0,266.6,24,3451753
2024-01-22,0,1,0,0,36.1,44,378117
2024-01-23,1,1,0,0,2.2,55,23255
2024-01-24,2,1,0,0,1.8,51,22024
2024-01-25,3,1,0,0,27.0,56,403008
2024-01-26,4,1,0,0,15.4,51,211685
2024-01-27,5,0,1,0,3.6,37,44443
2024-01-28,6,0,1,0,4.7,41,48038
2024-01-29,0,1,0,0,1.2,54,13682
2024-01-30,1,1,0,0,3.6,63,32743
2024-01-31,2,1,0,0,1.0,57,10253
2024-02-01,3,1,0,0,101.7,67,1415240
2024-02-02,4,1,0,0,64.2,30,612943
2024-02-03,5,0,1,0,21.0,31,371897
2024-02-04,6,0,1,0,246.1,19,3935711
2024-02-05,0,1,0,0,106.0,33,1596325
2024-02-06,1,1,0,0,80.4,42,1201352
2024-02-07,2,1,0,0,120.1,37,1982829
2024-02-08,3,1,0,0,253.2,43,3440436
2024-02-09,4,1,0,0,17.0,52,204700
2024-02-10,5,0,1,0,1.0,42,15662
2024-02-11,6,0,1,0,1.8,50,24798
2024-02-12,0,1,0,0,1.0,59,10695
2024-02-13,1,1,0,0,1.3,85,11484
2024-02-14,2,1,0,0,178.8,47,1350314
2024-02-15,3,1,0,0,147.9,47,1726622
2024-02-16,4,1,0,0,485.4,43,5117899
2024-02-17,5,0,1,0,90.8,34,960147
2024-02-18,6,0,1,0,180.4,23,2334822
2024-02-19,0,1,0,0,229.3,53,3361067
2024-02-20,1,1,0,0,251.9,53,3076110
2024-02-21,2,1,0,0,42.2,53,487080
2024-02-22,3,1,0,0,82.9,64,1268642
2024-02-23,4,1,0,0,24.1,69,342362
2024-02-24,5,0,1,0,0.2,35,2450
2024-02-25,6,0,1,0,1.0,49,17393
2024-02-26,0,1,0,0,214.7,57,2390248
2024-02-27,1,1,0,0,367.2,59,4266577
2024-02-28,2,1,0,0,185.8,62,3186677
2024-02-29,3,1,0,0,136.8,66,1082772
2024-03-01,4,1,0,0,0.6,63,6710
2024-03-02,5,0,1,0,0.3,34,2617
2024-03-03,6,0,1,0,1.0,37,13546
2024-03-04,0,1,0,0,0.8,72,10677
2024-03-05,1,1,0,0,12.8,81,176420
2024-03-06,2,1,0,0,18.9,77,228366
2024-03-07,3,1,0,0,23.4,90,249653
2024-03-08,4,1,0,0,22.9,62,244938
2024-03-09,5,0,1,0,96.4,38,952862
2024-03-10,6,0,1,0,378.7,39,3613951
2024-03-11,0,1,0,0,130.7,55,1228554
2024-03-12,1,1,0,0,267.2,55,2356011
2024-03-13,2,1,0,0,185.3,67,1371446
2024-03-14,3,1,0,0,10.3,84,100254
2024-03-15,4,1,0,0,3.3,82,42847
2024-03-16,5,0,1,0,0.7,69,7362
2024-03-17,6,0,1,0,20.1,69,259986
2024-03-18,0,1,0,0,1.6,77,18965
2024-03-19,1,1,0,0,19.2,59,144800
2024-03-20,2,1,0,0,0.9,71,5911
2024-03-21,3,1,0,0,0.5,66,4793
2024-03-22,4,1,0,0,1.0,68,9918
2024-03-23,5,0,1,0,0.5,49,3837
2024-03-24,6,0,0,1,1.2,43,11223
2024-03-25,0,0,0,1,80.8,32,566751
2024-03-26,1,1,0,0,126.7,39,986410
2024-03-27,2,1,0,0,103.9,47,839445
2024-03-28,3,0,0,1,79.1,27,504754
2024-03-29,4,0,0,1,142.1,29,1409153
2024-03-30,5,0,1,0,24.4,25,151945
2024-03-31,6,0,0,1,281.6,34,2144751
2024-04-01,0,1,0,0,23.1,57,242670
2024-04-02,1,1,0,0,2.9,37,20079
2024-04-03,2,1,0,0,2.3,55,20603
2024-04-04,3,1,0,0,4.6,51,52566
2024-04-05,4,1,0,0,2.3,98,25942
2024-04-06,5,0,1,0,0.7,38,8988
2024-04-07,6,0,1,0,0.9,46,10803
2024-04-08,0,1,0,0,2.5,61,17666
2024-04-09,1,1,0,0,3.1,60,23740
2024-04-10,2,1,0,0,2.2,73,9443
2024-04-11,3,1,0,0,3.9,77,17050
2024-04-12,4,1,0,0,9.5,74,64801
2024-04-13,5,0,1,0,0.8,46,7028
2024-04-14,6,0,1,0,1.4,46,9376
2024-04-15,0,1,0,0,5.8,75,23095
2024-04-16,1,1,0,0,6.0,74,25603
2024-04-17,2,1,0,0,2.3,53,8597
2024-04-18,3,1,0,0,4.1,58,11945
2024-04-19,4,1,0,0,1.3,74,5398
2024-04-20,5,0,1,0,0.9,37,6733
2024-04-21,6,0,1,0,0.7,32,4198
2024-04-22,0,1,0,0,1.0,39,4721
2024-04-23,1,1,0,0,29.0,67,533069
2024-04-24,2,1,0,0,33.7,55,618102
2024-04-25,3,1,0,0,70.3,62,834435
2024-04-26,4,1,0,0,298.6,44,2991921
2024-04-27,5,0,1,0,33.8,31,412706
2024-04-28,6,0,1,0,15.2,71,112585
2024-04-29,0,1,0,0,1.7,54,13884
2024-04-30,1,1,0,0,0.9,52,5931
2024-05-01,2,0,0,1,2.2,34,11820
2024-05-02,3,1,0,0,1.2,43,6320
2024-05-03,4,1,0,0,2.2,54,9897
2024-05-04,5,0,1,0,3.0,36,21310
2024-05-05,6,0,1,0,4.1,47,25107
2024-05-06,0,1,0,0,1.5,52,7115
2024-05-07,1,1,0,0,0.0,1,10
2024-05-14,1,1,0,0,165.0,22,357719
2024-05-15,2,1,0,0,205.9,42,1272505
2024-05-16,3,1,0,0,584.2,67,4767891
2024-05-17,4,1,0,0,225.6,75,2345028
2024-05-18,5,0,1,0,174.4,50,1914006
2024-05-19,6,0,1,0,53.0,41,620189
2024-05-20,0,1,0,0,3.7,55,26297
2024-05-21,1,1,0,0,1.7,53,13026
2024-05-22,2,1,0,0,4.4,54,11325
2024-05-23,3,1,0,0,2.9,59,15323
2024-05-24,4,1,0,0,3.4,59,16123
2024-05-25,5,0,1,0,64.4,47,458455
2024-05-26,6,0,1,0,6.2,42,42752
2024-05-27,0,1,0,0,2.1,49,18011
2024-05-28,1,1,0,0,2.7,77,20329
2024-05-29,2,1,0,0,0.7,48,3292
2024-05-30,3,1,0,0,0.6,49,6895
2024-05-31,4,1,0,0,0.7,50,6341
2024-06-01,5,0,1,0,3.5,39,35095
2024-06-02,6,0,1,0,2.8,66,27232
2024-06-03,0,0,0,1,55.7,32,386126
2024-06-04,1,1,0,0,145.1,51,659439
2024-06-05,2,1,0,0,262.0,37,748360
2024-06-06,3,1,0,0,72.4,35,441944
2024-06-07,4,1,0,0,327.8,43,1576418
2024-06-08,5,0,1,0,786.8,44,2479105
2024-06-09,6,0,1,0,11.0,111,32145
2024-06-10,0,0,0,1,4.6,35,25096
2024-06-11,1,1,0,0,2.0,63,12639
2024-06-12,2,1,0,0,1.9,50,13927
2024-06-13,3,1,0,0,132700300.0,56,6816
2024-06-14,4,1,0,0,488440400.0,40,16251
2024-06-15,5,0,1,0,114279400.0,28,6370
2024-06-16,6,0,1,0,209570100.0,41,11687
2024-06-17,0,1,0,0,3.5,72,21670
2024-06-18,1,1,0,0,1.5,42,9768
2024-06-19,2,1,0,0,1.4,48,9612
2024-06-20,3,1,0,0,2.0,62,9815
2024-06-21,4,1,0,0,1.7,77,9792
2024-06-22,5,0,1,0,2.0,76,10651
2024-06-23,6,0,1,0,3.2,56,8248
2024-06-24,0,1,0,0,5.3,97,27722
2024-06-25,1,1,0,0,6.3,76,25274
2024-06-26,2,1,0,0,7.2,70,27891
2024-06-27,3,1,0,0,1.8,55,5899
2024-06-28,4,1,0,0,3.6,83,20808
2024-06-29,5,0,1,0,0.7,55,4213
2024-06-30,6,0,1,0,3.2,68,15011
2024-07-01,0,0,0,1,124.14,55,893579
2024-07-02,1,1,0,0,110.16,62,1022751
2024-07-03,2,1,0,0,124.71,70,1048541
2024-07-04,3,1,0,0,150.69,62,1195800
2024-07-05,4,1,0,0,269.59,58,2296882
2024-07-06,5,0,1,0,0.67,47,5610
2024-07-07,6,0,1,0,0.81,62,7182
2024-07-08,0,1,0,0,10.57,76,58714
2024-07-09,1,1,0,0,9.93,84,57657
2024-07-10,2,1,0,0,2.1,60,14528
