FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,,27,357952
2024-01-02,1,1,0,0,,23,1111582
2024-01-03,2,1,0,0,,30,319065
2024-01-04,3,1,0,0,825.3,22,388401
2024-01-05,4,1,0,0,,46,1452092
2024-01-06,5,0,1,0,,30,562819
2024-01-07,6,0,1,0,,74,2728989
2024-01-08,0,0,0,1,,66,3771481
2024-01-09,1,1,0,0,,32,556687
2024-01-10,2,1,0,0,,31,3666393
2024-01-11,3,1,0,0,,42,2372345
2024-01-12,4,1,0,0,,26,1950503
2024-01-13,5,0,1,0,,54,3922940
2024-01-14,6,0,1,0,,68,4211805
2024-01-15,0,1,0,0,,50,3656892
2024-01-16,1,1,0,0,,45,2689903
2024-01-17,2,1,0,0,,32,2893436
2024-01-18,3,1,0,0,,28,3106756
2024-01-19,4,1,0,0,,47,2698837
2024-01-20,5,0,1,0,,50,1967324
2024-01-21,6,0,1,0,,82,6927000
2024-01-22,0,1,0,0,,45,817492
2024-01-23,1,1,0,0,,48,5691899
2024-01-24,2,1,0,0,,38,2323341
2024-01-25,3,1,0,0,,53,1970617
2024-01-26,4,1,0,0,,63,4532113
2024-01-27,5,0,1,0,,65,1587489
2024-01-28,6,0,1,0,,88,1317597
2024-01-29,0,1,0,0,,52,2879973
2024-01-30,1,1,0,0,,88,3991067
2024-01-31,2,1,0,0,,65,4690800
2024-02-01,3,1,0,0,,60,2919663
2024-02-02,4,1,0,0,,52,2187503
2024-02-03,5,0,1,0,,38,1698215
2024-02-04,6,0,1,0,,45,4357373
2024-02-05,0,1,0,0,,67,5774376
2024-02-06,1,1,0,0,,63,2426248
2024-02-07,2,1,0,0,,70,870963
2024-02-08,3,1,0,0,,57,2579871
2024-02-09,4,1,0,0,,68,768285
2024-02-10,5,0,1,0,,77,832445
2024-02-11,6,0,1,0,,119,4563376
2024-02-12,0,1,0,0,,76,57348
2024-02-13,1,1,0,0,,90,355323
2024-02-14,2,1,0,0,,76,1330460
2024-02-15,3,1,0,0,,94,962910
2024-02-16,4,1,0,0,,98,1559679
2024-02-17,5,0,1,0,,77,3489048
2024-02-18,6,0,1,0,,145,3719554
2024-02-19,0,1,0,0,,76,11578562
2024-02-20,1,1,0,0,,81,4112314
2024-02-21,2,1,0,0,,77,5155251
2024-02-22,3,1,0,0,,76,2742372
2024-02-23,4,1,0,0,,92,4712763
2024-02-24,5,0,1,0,,101,3058220
2024-02-25,6,0,1,0,,111,2002612
2024-02-26,0,1,0,0,,72,762069
2024-02-27,1,1,0,0,,92,8238
2024-02-28,2,1,0,0,,71,6518
2024-02-29,3,1,0,0,,91,5399
2024-03-01,4,1,0,0,,83,12123
2024-03-02,5,0,1,0,,64,7987
2024-03-03,6,0,1,0,,67,8919
2024-03-04,0,1,0,0,,76,16032
2024-03-05,1,1,0,0,,71,8147
2024-03-06,2,1,0,0,,988,57713036
2024-03-07,3,1,0,0,,984,55286788
2024-03-08,4,1,0,0,,961,54415825
2024-12-03,1,1,0,0,,19,1465375
2024-12-04,2,1,0,0,,37,6221401
2024-12-05,3,1,0,0,,29,3801135
2024-12-06,4,1,0,0,,62,19790645
2024-12-07,5,0,1,0,,36,632166
2024-12-08,6,0,0,1,,40,4041462
2024-12-09,0,1,0,0,,92,270710
2024-12-10,1,1,0,0,,35,410097
2024-12-11,2,1,0,0,,47,1321217
2024-12-12,3,1,0,0,,42,26430
2024-12-13,4,1,0,0,,36,13582
2024-12-14,5,0,1,0,,47,720647
2024-12-15,6,0,1,0,,43,2379469
2024-12-16,0,1,0,0,12.626,27,149846
2024-12-17,1,1,0,0,,47,261404
2024-12-18,2,1,0,0,208275373.0,43,1101069
2024-12-19,3,1,0,0,3.88253,31,311620
2024-12-20,4,1,0,0,0.7496,28,685889
2024-12-21,5,0,1,0,1.25149,19,311107
2024-12-22,6,0,1,0,775308.0,32,2974645
2024-12-23,0,1,0,0,85914401780.0,62,6864928
2024-12-24,1,1,0,0,,56,73948
2024-12-25,2,0,0,1,3.9721593,49,370320
2024-12-26,3,1,0,0,,73,3402592
2024-12-27,4,1,0,0,,50,226891
2024-12-28,5,0,1,0,,45,8591
2024-12-29,6,0,1,0,,42,9393
2024-12-30,0,1,0,0,,38,282749
2024-12-31,1,1,0,0,,40,687912
2025-01-01,2,0,0,1,91945.0,47,533563
2025-01-02,3,1,0,0,896981.0,46,2176263
2025-01-03,4,1,0,0,111129.0,31,7153
2025-01-04,5,0,1,0,119.0,49,9269
2025-01-05,6,0,1,0,175.0,60,15374
2025-01-06,0,0,0,1,21217.0,61,10347
2025-01-07,1,1,0,0,101219.0,38,428094
2025-01-08,2,1,0,0,513.0,41,3932
2025-01-09,3,1,0,0,7437352.0,32,4618
2025-01-10,4,1,0,0,2115040.0,43,9099
2025-01-11,5,0,1,0,2996723509.0,44,14122
2025-01-12,6,0,1,0,4524787.0,75,19153
2025-01-13,0,1,0,0,32120338.0,27,6152
2025-01-14,1,1,0,0,321332073170.0,55,9269
2025-01-15,2,1,0,0,2835418055.0,42,8996
2025-01-16,3,1,0,0,18814756970.0,38,5863
