FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,286.4,19,749318
2024-01-02,1,1,0,0,503.0,18,1634030
2024-01-03,2,1,0,0,88.5,25,322441
2024-01-04,3,1,0,0,373.8,26,1663365
2024-01-05,4,1,0,0,511.6,14,1967444
2024-01-06,5,0,1,0,538.7,29,3714469
2024-01-07,6,0,1,0,781.9,39,6880895
2024-01-08,0,0,0,1,778.7,21,3202659
2024-01-09,1,1,0,0,1172.7,15,2624828
2024-01-10,2,1,0,0,502.3,17,1845062
2024-01-11,3,1,0,0,229.4,9,818703
2024-01-12,4,1,0,0,194.7,14,409336
2024-01-13,5,0,1,0,552.7,19,1302395
2024-01-14,6,0,1,0,1599.0,27,6056316
2024-01-15,0,1,0,0,1.6,10,4856
2024-01-16,1,1,0,0,374.7,12,1254025
2024-01-17,2,1,0,0,283.1,14,930297
2024-01-18,3,1,0,0,137.0,18,331186
2024-01-19,4,1,0,0,730.5,28,1627619
2024-01-20,5,0,1,0,4896.8,34,9634076
2024-01-21,6,0,1,0,19.0,21,6720000
2024-01-22,0,1,0,0,177.0,19,328671
2024-01-23,1,1,0,0,43.5,21,292914
2024-01-24,2,1,0,0,189.3,19,993611
2024-01-25,3,1,0,0,99.0,16,342813
2024-01-26,4,1,0,0,1181.7,37,1926995
2024-01-27,5,0,1,0,5506.7,35,3154889
2024-01-28,6,0,1,0,92.0,38,18631
2024-01-29,0,1,0,0,1508.2,54,2958317
2024-01-30,1,1,0,0,1752.1,55,5919933
2024-01-31,2,1,0,0,9.46,62,2320000
2024-02-01,3,1,0,0,1977.0,75,4909758
2024-02-02,4,1,0,0,728.1,85,2918444
2024-02-03,5,0,1,0,42.7,46,75752
2024-02-04,6,0,1,0,27.2,50,62070
2024-02-05,0,1,0,0,14.9,61,27096
2024-02-06,1,1,0,0,8.2,85,14113
2024-02-07,2,1,0,0,1391.8,87,3295693
2024-02-08,3,1,0,0,1417.0,43,4497270
2024-02-09,4,1,0,0,1478.4,115,3278341
2024-02-10,5,0,1,0,9.1,54,13866
2024-02-11,6,0,1,0,16.6,42,31467
2024-02-12,0,1,0,0,43.8,94,51634
2024-02-13,1,1,0,0,1662.4,115,6415744
2024-02-14,2,1,0,0,130.3,119,629246
2024-02-15,3,1,0,0,245.9,123,450419
2024-02-16,4,1,0,0,12.0,109,31514
2024-02-17,5,0,1,0,5.3,64,13719
2024-02-18,6,0,1,0,63.5,48,201207
2024-02-19,0,1,0,0,9.0,44,26063
2024-02-20,1,1,0,0,26.6,100,61497
2024-02-21,2,1,0,0,63.5,111,92954
2024-02-22,3,1,0,0,589.5,142,428434
2024-02-23,4,1,0,0,732.1,129,1190526
2024-02-24,5,0,1,0,1134.9,26,2941197
2024-02-25,6,0,1,0,2990.7,31,5047127
2024-02-26,0,1,0,0,2356.9,124,356185
2024-02-27,1,1,0,0,5383.4,140,136829
2024-02-28,2,1,0,0,3762.6,108,40854
2024-02-29,3,1,0,0,6283.2,128,51680
2024-03-01,4,1,0,0,3035.2,125,34654
2024-03-02,5,0,1,0,473.6,31,2724
2024-03-03,6,0,1,0,263.0,37,2223
2024-03-04,0,1,0,0,3568.3,116,29653
2024-03-05,1,1,0,0,756.8,111,82151
2024-03-06,2,1,0,0,631.4,682,29448984
2024-03-07,3,1,0,0,655.2,671,29434871
2024-03-08,4,1,0,0,614.2,654,26139178
2024-12-02,0,1,0,0,2767.14,25,2045453
2024-12-03,1,1,0,0,413.06,16,226780
2024-12-04,2,1,0,0,143.01,17,144503
2024-12-05,3,1,0,0,603.49,26,416523
2024-12-06,4,1,0,0,14.39,10,57827
2024-12-07,5,0,1,0,88.38,17,553754
2024-12-08,6,0,0,1,183.3,12,167966
2024-12-09,0,1,0,0,,36,143976
